00000000, ffffffff, 00000000, ffffffff, 0, 1, 00000000, ffffffff, 0, 1,                 3037                 1037
e65de4cc, 19a21b33, b302da66, 4cfd2599, 1, 0, 9960bf33, 669f40cc, 1, 0,               679915                 1587
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               681163                 1248
21931b43, de6ce4bc, f4d86ee9, 0b279116, 0, 1, 166b8a2c, e99475d3, 1, 0,               682474                 1311
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               683726                 1252
743d59e8, 8bc2a617, 8376ac06, 7c8953f9, 1, 0, f7b405ef, 084bfa10, 0, 1,               685423                 1697
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               686668                 1245
88f1e811, 770e17ee, 70ef37e1, 8f10c81e, 1, 0, f9e11ff3, 061ee00c, 0, 1,               688827                 2159
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               690091                 1264
da2b86b4, 25d4794b, f7723eee, 088dc111, 0, 1, d19dc5a2, 2e623a5d, 1, 0,               691401                 1310
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               692647                 1246
7062c1e0, 8f9d3e1f, f29c5ee5, 0d63a11a, 0, 1, 62ff20c5, 9d00df3a, 1, 0,               694472                 1825
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               695734                 1262
c1ef0e83, 3e10f17c, 322f7d64, cdd0829b, 1, 0, f41e8be8, 0be17417, 0, 1,               697303                 1569
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               698541                 1238
7d55a7fa, 82aa5805, f0eeaee1, 0f11511e, 1, 0, 6e4456dc, 91bba923, 1, 0,               699838                 1297
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               701084                 1246
5c03d7b8, a3fc2847, 3715156e, c8eaea91, 1, 0, 9318ed27, 6ce712d8, 0, 1,               702301                 1217
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               703550                 1249
b5447c6a, 4abb8395, 6a9fb9d5, 9560462a, 0, 1, 1fe4363f, e01bc9c0, 1, 0,               705351                 1801
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               706598                 1247
1cf6f139, e3090ec6, 786271f0, 879d8e0f, 0, 1, 95596329, 6aa69cd6, 0, 1,               707778                 1180
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               709021                 1243
aaa56055, 555a9faa, 079fc30f, f8603cf0, 1, 0, b2452365, 4dbadc9a, 0, 1,               710318                 1297
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               711566                 1248
6a5d7dd4, 95a2822b, be9bbc7d, 41644382, 0, 1, 28f93a51, d706c5ae, 1, 0,               712771                 1205
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               714028                 1257
67fc0bcf, 9803f430, f161dce2, 0e9e231d, 0, 1, 595de8b1, a6a2174e, 1, 0,               715356                 1328
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               716601                 1245
199e8933, e66176cc, d4b5e6a9, 2b4a1956, 1, 0, ee546fdd, 11ab9022, 0, 1,               718167                 1566
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               719407                 1240
17e2312f, e81dced0, ade7d05b, 52182fa4, 1, 0, c5ca018b, 3a35fe74, 0, 1,               720845                 1438
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               722098                 1253
cb87ea97, 34781568, 25029b4a, dafd64b5, 1, 0, f08a85e2, 0f757a1d, 0, 1,               723441                 1343
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               724683                 1242
ca9ee495, 35611b6a, 098e2d13, f671d2ec, 1, 0, d42d11a9, 2bd2ee56, 0, 1,               725875                 1192
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               727108                 1233
3666256c, c999da93, 32dc4165, cd23be9a, 1, 0, 694266d2, 96bd992d, 0, 1,               728407                 1299
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               729655                 1248
e1a4f4c3, 1e5b0b3c, db983ab7, 2467c548, 1, 0, bd3d2f7b, 42c2d084, 1, 0,               731074                 1419
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               732320                 1246
0517470a, fae8b8f5, 9d12083a, 62edf7c5, 1, 0, a2294f45, 5dd6b0ba, 0, 1,               733728                 1408
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               734963                 1235
87104a0e, 78efb5f1, 317c0762, ce83f89d, 0, 1, b88c5170, 4773ae8f, 0, 1,               736189                 1226
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               737437                 1248
4450cd88, bbaf3277, 1513dd2a, eaec22d5, 1, 0, 5964aab3, a69b554c, 0, 1,               738601                 1164
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               739838                 1237
9afa4835, 6505b7ca, 2cee5f59, d311a0a6, 1, 0, c7e8a78f, 38175870, 0, 1,               741161                 1323
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               742398                 1237
18108130, e7ef7ecf, 76de6bed, 89219412, 1, 0, 8eeeed1e, 711112e1, 0, 1,               743728                 1330
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               744971                 1243
9a3d3434, 65c2cbcb, a0aecc41, 5f5133be, 1, 0, 3aec0076, c513ff89, 1, 0,               746804                 1833
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               748055                 1251
d1f052a3, 2e0fad5c, eda71cdb, 1258e324, 1, 0, bf976f7f, 40689080, 1, 0,               749520                 1465
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               750764                 1244
a1fe8a43, 5e0175bc, 38139f70, c7ec608f, 0, 1, da1229b3, 25edd64c, 0, 1,               752212                 1448
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               753447                 1235
2dd5435b, d22abca4, d14820a2, 2eb7df5d, 1, 0, ff1d63fe, 00e29c01, 0, 1,               755260                 1813
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               756498                 1238
c9186092, 36e79f6d, b555de6a, 4aaa2195, 0, 1, 7e6e3efc, 8191c103, 1, 0,               758103                 1605
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               759337                 1234
a5313c4a, 5acec3b5, a86c5e50, 5793a1af, 1, 0, 4d9d9a9b, b2626564, 1, 0,               760624                 1287
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               761855                 1231
0439d108, fbc62ef7, 929d5825, 6d62a7da, 0, 1, 96d7292d, 6928d6d2, 0, 1,               763020                 1165
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               764264                 1244
21cffb43, de3004bc, 7b7b89f6, 84847609, 0, 1, 9d4b8539, 62b47ac6, 0, 1,               765586                 1322
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               766828                 1242
9b564c36, 64a9b3c9, 11cc9b23, ee3364dc, 1, 0, ad22e75a, 52dd18a5, 0, 1,               768129                 1301
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               769362                 1233
0fe6db1f, f01924e0, 644605c8, 9bb9fa37, 1, 0, 742ce0e8, 8bd31f17, 0, 1,               770805                 1443
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               772051                 1246
4ebbfd9d, b1440262, 870cee0e, 78f311f1, 1, 0, d5c8ebac, 2a371453, 0, 1,               773370                 1319
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               774629                 1259
93dfd227, 6c202dd8, 0671030c, f98efcf3, 0, 1, 9a50d533, 65af2acc, 0, 1,               775931                 1302
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               777161                 1230
97e9302f, 6816cfd0, 6a1a61d4, 95e59e2b, 1, 0, 02039204, fdfc6dfb, 1, 0,               778879                 1718
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               780130                 1251
ab173856, 54e8c7a9, 5ca26fb9, a35d9046, 1, 0, 07b9a810, f84657ef, 1, 0,               781845                 1715
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               783098                 1253
65f8a9cb, 9a075634, 7a4fbff4, 85b0400b, 1, 0, e04869c0, 1fb7963f, 0, 1,               784789                 1691
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               786055                 1266
ef84b6df, 107b4920, 066cf10c, f9930ef3, 1, 0, f5f1a7ec, 0a0e5813, 0, 1,               787612                 1557
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               788865                 1253
3f3d097e, c0c2f681, 01729302, fe8d6cfd, 1, 0, 40af9c81, bf50637e, 0, 1,               790458                 1593
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               791704                 1246
c507208a, 3af8df75, 02fbf905, fd0406fa, 0, 1, c803198f, 37fce670, 0, 1,               793821                 2117
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               795066                 1245
41633182, be9cce7d, 013f2902, fec0d6fd, 0, 1, 42a25a84, bd5da57b, 0, 1,               796366                 1300
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               797600                 1234
93cb5427, 6c34abd8, 847fb208, 7b804df7, 1, 0, 184b0630, e7b4f9cf, 1, 0,               799053                 1453
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               800310                 1257
ff3394fe, 00cc6b01, d7b48eaf, 284b7150, 0, 1, d6e823ad, 2917dc52, 1, 0,               801618                 1308
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               802869                 1251
8e061e1c, 71f9e1e3, 48590990, b7a6f66f, 1, 0, d65f27ad, 29a0d852, 0, 1,               804444                 1575
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               805682                 1238
26caaf4d, d93550b2, a620904c, 59df6fb3, 1, 0, cceb3f9a, 3314c065, 0, 1,               807350                 1668
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               808582                 1232
07f9170f, f806e8f0, a005a640, 5ffa59bf, 1, 0, a7febd50, 580142af, 0, 1,               810641                 2059
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               811893                 1252
1ce04f39, e31fb0c6, 86ebb60d, 791449f2, 0, 1, a3cc0546, 5c33fab9, 0, 1,               813725                 1832
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               814977                 1252
cffa7e9f, 30058160, 16cbf92d, e93406d2, 1, 0, e6c677cd, 19398832, 0, 1,               816393                 1416
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               817646                 1253
c1760082, 3e89ff7d, 5e2551bc, a1daae43, 0, 1, 1f9b523e, e064adc1, 1, 0,               819223                 1577
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               820469                 1246
e8f828d1, 1707d72e, 60272dc0, 9fd8d23f, 0, 1, 491f5691, b6e0a96e, 1, 0,               822025                 1556
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               823261                 1236
500471a0, affb8e5f, d0cf6aa1, 2f30955e, 1, 0, 20d3dc42, df2c23bd, 1, 0,               824443                 1182
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               825683                 1240
bcad4e79, 4352b186, faf32ef5, 050cd10a, 1, 0, b7a07d6f, 485f8290, 1, 0,               827116                 1433
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               828364                 1248
30ffc361, cf003c9e, aeeacc5d, 511533a2, 0, 1, dfea8fbe, 20157041, 0, 1,               829814                 1450
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               831053                 1239
fb8378f7, 047c8708, b558a66a, 4aa75995, 0, 1, b0dc1f61, 4f23e09e, 1, 0,               832502                 1449
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               833743                 1241
8c4afa18, 73b505e7, dc4308b8, 23bcf747, 0, 1, 688e02d0, 9771fd2f, 1, 0,               835321                 1578
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               836579                 1258
1ed6593d, e129a6c2, fd7906fa, 0286f905, 0, 1, 1c4f6037, e3b09fc8, 1, 0,               838434                 1855
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               839684                 1250
ebf250d7, 140daf28, 83fa6407, 7c059bf8, 1, 0, 6fecb4df, 90134b20, 1, 0,               840855                 1171
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               842098                 1243
8f12b01e, 70ed4fe1, aada7455, 55258baa, 1, 0, 39ed2474, c612db8b, 1, 0,               843406                 1308
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               844657                 1251
3444a568, cbbb5a97, 22d5f145, dd2a0eba, 1, 0, 571a96ae, a8e56951, 0, 1,               845824                 1167
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               847058                 1234
f9e82af3, 0617d50c, ac93e059, 536c1fa6, 0, 1, a67c0b4c, 5983f4b3, 1, 0,               848485                 1427
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               849730                 1245
1223c724, eddc38db, b4497668, 4bb68997, 0, 1, c66d3d8c, 3992c273, 0, 1,               850927                 1197
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               852173                 1246
1d863f3b, e279c0c4, c838f490, 37c70b6f, 0, 1, e5bf33cb, 1a40cc34, 0, 1,               853729                 1556
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               854965                 1236
b223ec64, 4ddc139b, 0e43851c, f1bc7ae3, 1, 0, c0677181, 3f988e7e, 0, 1,               856417                 1452
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               857655                 1238
649c0fc9, 9b63f036, 55861fab, aa79e054, 0, 1, ba222f74, 45ddd08b, 0, 1,               858843                 1188
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               860092                 1249
8ad20015, 752dffea, 37b9656f, c8469a90, 0, 1, c28b6584, 3d749a7b, 0, 1,               861542                 1450
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               862793                 1251
d3934ca7, 2c6cb358, a2cc8845, 5d3377ba, 1, 0, 765fd4ed, 89a02b12, 1, 0,               864614                 1821
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               865849                 1235
32390f64, cdc6f09b, 45f3238b, ba0cdc74, 0, 1, 782c32ef, 87d3cd10, 0, 1,               867415                 1566
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               868663                 1248
2a3e1154, d5c1eeab, 6e1e1fdc, 91e1e023, 0, 1, 985c3130, 67a3cecf, 0, 1,               869952                 1289
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               871197                 1245
0a7e9b14, f58164eb, 0c978d19, f36872e6, 1, 0, 1716282e, e8e9d7d1, 0, 1,               872487                 1290
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               873724                 1237
6defc7db, 92103824, 9f398e3e, 60c671c1, 1, 0, 0d29561a, f2d6a9e5, 1, 0,               875177                 1453
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               876440                 1263
fb2e06f6, 04d1f909, ac782c58, 5387d3a7, 0, 1, a7a6334e, 5859ccb1, 1, 0,               877720                 1280
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               878953                 1233
7eb8fffd, 81470002, 2e36435c, d1c9bca3, 0, 1, acef4359, 5310bca6, 0, 1,               880404                 1451
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               881645                 1241
dc8aeeb9, 23751146, cd1d509a, 32e2af65, 0, 1, a9a83f53, 5657c0ac, 1, 0,               883176                 1531
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               884426                 1250
973e5a2e, 68c1a5d1, e2f066c5, 1d0f993a, 0, 1, 7a2ec0f3, 85d13f0c, 1, 0,               885876                 1450
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               887119                 1243
a0029040, 5ffd6fbf, 0d12031a, f2edfce5, 1, 0, ad14935b, 52eb6ca4, 0, 1,               888314                 1195
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               889563                 1249
d16262a2, 2e9d9d5d, 5934e9b2, a6cb164d, 0, 1, 2a974c54, d568b3ab, 1, 0,               890737                 1174
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               891966                 1229
0c941d19, f36be2e6, f4f00ee9, 0b0ff116, 1, 0, 01842c03, fe7bd3fc, 1, 0,               893673                 1707
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               894925                 1252
b2ba7265, 4d458d9a, 75ad73eb, 8a528c14, 0, 1, 2867e650, d79819af, 1, 0,               896242                 1317
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               897490                 1248
07c8270f, f837d8f0, 792c03f2, 86d3fc0d, 1, 0, 80f42b02, 7f0bd4fd, 0, 1,               899199                 1709
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               900452                 1253
8a868a15, 757975ea, 378c736f, c8738c90, 1, 0, c212fd85, 3ded027a, 0, 1,               902023                 1571
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               903256                 1233
4b8efd97, b4710268, d6a128ad, 295ed752, 0, 1, 22302644, ddcfd9bb, 1, 0,               904955                 1699
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               906208                 1253
bfa43a7f, 405bc580, 92f91225, 6d06edda, 1, 0, 529d4ca5, ad62b35a, 1, 0,               907504                 1296
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               908741                 1237
071e090e, f8e1f6f1, 55dd8dab, aa227254, 1, 0, 5cfb96ba, a3046945, 0, 1,               910025                 1284
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               911273                 1248
3fb4817f, c04b7e80, c03b3e80, 3fc4c17f, 1, 0, ffefc000, 00103fff, 0, 1,               913901                 2628
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               915162                 1261
aca42c59, 535bd3a6, 412dfd82, bed2027d, 0, 1, edd229db, 122dd624, 0, 1,               916481                 1319
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               917724                 1243
c16ca082, 3e935f7d, 2ba7a557, d4585aa8, 0, 1, ed1445d9, 12ebba26, 0, 1,               919028                 1304
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               920265                 1237
076d2f0e, f892d0f1, 196a0332, e695fccd, 1, 0, 20d73241, df28cdbe, 0, 1,               921711                 1446
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               922954                 1243
aaca1055, 5535efaa, f24baee4, 0db4511b, 0, 1, 9d15bf39, 62ea40c6, 1, 0,               924542                 1588
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               925781                 1239
15cc092b, ea33f6d4, d57fecaa, 2a801355, 0, 1, eb4bf5d5, 14b40a2a, 0, 1,               927371                 1590
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               928609                 1238
d8a14eb1, 275eb14e, 9759882e, 68a677d1, 0, 1, 6ffad6df, 90052920, 1, 0,               930742                 2133
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               931975                 1233
f7e456ef, 081ba910, b8c0c271, 473f3d8e, 1, 0, b0a51961, 4f5ae69e, 1, 0,               933410                 1435
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               934656                 1246
6fbfc9df, 90403620, 5e5421bc, a1abde43, 0, 1, ce13eb9b, 31ec1464, 0, 1,               936194                 1538
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               937438                 1244
002aad00, ffd552ff, 0bec5717, f413a8e8, 1, 0, 0c170418, f3e8fbe7, 0, 1,               939006                 1568
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               940257                 1251
f898b2f1, 07674d0e, 75fb21eb, 8a04de14, 1, 0, 6e93d4dd, 916c2b22, 1, 0,               941551                 1294
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               942800                 1249
8433fc08, 7bcc03f7, c4fd2e89, 3b02d176, 1, 0, 49312a92, b6ced56d, 1, 0,               944090                 1290
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               945342                 1252
7d34f3fa, 82cb0c05, dff6f6bf, 20090940, 0, 1, 5d2beab9, a2d41546, 1, 0,               946495                 1153
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               947756                 1261
e42bf4c8, 1bd40b37, e9b49ad3, 164b652c, 0, 1, cde08f9b, 321f7064, 1, 0,               949319                 1563
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               950565                 1246
e5ddf6cb, 1a220934, c144cc82, 3ebb337d, 0, 1, a722c34d, 58dd3cb2, 1, 0,               951872                 1307
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               953114                 1242
4d0a5d9a, b2f5a265, 38e6a771, c719588e, 1, 0, 85f1050c, 7a0efaf3, 0, 1,               954679                 1565
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               955922                 1243
93bb9a27, 6c4465d8, 87628e0e, 789d71f1, 1, 0, 1b1e2836, e4e1d7c9, 1, 0,               957080                 1158
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               958319                 1239
6d5f7dda, 92a08225, 66861dcd, 9979e232, 1, 0, d3e59ba8, 2c1a6457, 0, 1,               959737                 1418
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               960983                 1246
e95d06d2, 16a2f92d, 0e3aeb1c, f1c514e3, 0, 1, f797f1ee, 08680e11, 0, 1,               962698                 1715
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               963940                 1242
9e4f723c, 61b08dc3, f67088ec, 098f7713, 0, 1, 94bffb28, 6b4004d7, 1, 0,               966289                 2349
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               967527                 1238
3fe48f7f, c01b7080, b2d14a65, 4d2eb59a, 1, 0, f2b5d9e5, 0d4a261a, 0, 1,               968836                 1309
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               970079                 1243
52149fa4, adeb605b, 81fa3603, 7e05c9fc, 0, 1, d40ed5a7, 2bf12a58, 0, 1,               971640                 1561
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               972882                 1242
644e91c8, 9bb16e37, feaddcfd, 01522302, 0, 1, 62fc6ec5, 9d03913a, 1, 0,               974160                 1278
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               975413                 1253
df20fabe, 20df0541, f43a34e8, 0bc5cb17, 0, 1, d35b2fa6, 2ca4d059, 1, 0,               976673                 1260
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               977913                 1240
530b59a6, acf4a659, 580989b0, a7f6764f, 0, 1, ab14e356, 54eb1ca9, 0, 1,               979074                 1161
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               980301                 1227
6ab67bd5, 9549842a, 09164d12, f6e9b2ed, 0, 1, 73ccc8e7, 8c333718, 0, 1,               981562                 1261
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               982794                 1232
30e3ff61, cf1c009e, e2ba00c5, 1d45ff3a, 0, 1, 139e0026, ec61ffd9, 1, 0,               985044                 2250
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               986297                 1253
b78e706f, 48718f90, 1b0f0d36, e4f0f2c9, 1, 0, d29d7da6, 2d628259, 0, 1,               987864                 1567
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               989118                 1254
a6e2464d, 591db9b2, 7dddabfb, 82225404, 1, 0, 24bff249, db400db6, 1, 0,               991238                 2120
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               992496                 1258
64e7e9c9, 9b181636, 0bcbbf17, f43440e8, 1, 0, 70b3a8e1, 8f4c571e, 0, 1,               993914                 1418
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               995166                 1252
7bb37ff7, 844c8008, 8a47b614, 75b849eb, 0, 1, 05fb360b, fa04c9f4, 1, 0,               996694                 1528
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               997934                 1240
a8150e50, 57eaf1af, d3666ea6, 2c999159, 0, 1, 7b7b7cf6, 84848309, 1, 0,               999355                 1421
