00000000, ffffffff, 00000000, ffffffff, 0, 1, 00000000, ffffffff, 0, 1,                 3461                 1461
e65de4cc, 19a21b33, b302da66, 4cfd2599, 1, 0, 9960bf33, 669f40cc, 1, 0,               958980                 2230
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               960752                 1772
21931b43, de6ce4bc, f4d86ee9, 0b279116, 0, 1, 166b8a2c, e99475d3, 1, 0,               962600                 1848
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               964371                 1771
743d59e8, 8bc2a617, 8376ac06, 7c8953f9, 1, 0, f7b405ef, 084bfa10, 0, 1,               966758                 2387
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               968523                 1765
88f1e811, 770e17ee, 70ef37e1, 8f10c81e, 1, 0, f9e11ff3, 061ee00c, 0, 1,               971552                 3029
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               973344                 1792
da2b86b4, 25d4794b, f7723eee, 088dc111, 0, 1, d19dc5a2, 2e623a5d, 1, 0,               975191                 1847
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               976956                 1765
7062c1e0, 8f9d3e1f, f29c5ee5, 0d63a11a, 0, 1, 62ff20c5, 9d00df3a, 1, 0,               979514                 2558
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               981303                 1789
c1ef0e83, 3e10f17c, 322f7d64, cdd0829b, 1, 0, f41e8be8, 0be17417, 0, 1,               983503                 2200
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               985258                 1755
7d55a7fa, 82aa5805, f0eeaee1, 0f11511e, 1, 0, 6e4456dc, 91bba923, 1, 0,               987082                 1824
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               988846                 1764
5c03d7b8, a3fc2847, 3715156e, c8eaea91, 1, 0, 9318ed27, 6ce712d8, 0, 1,               990565                 1719
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               992335                 1770
b5447c6a, 4abb8395, 6a9fb9d5, 9560462a, 0, 1, 1fe4363f, e01bc9c0, 1, 0,               994861                 2526
00000000, 00000000, 00000000, 00000000, 0, 0, 00000000, 00000000, 0, 0,               996629                 1768
1cf6f139, e3090ec6, 786271f0, 879d8e0f, 0, 1, 95596329, 6aa69cd6, 0, 1,               998290                 1661
